,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
13495,bf61c86c7bfab7f8fc0f4e669c0eda2eefc1a163468c07e2cc0a56304dbe3fc3,test,Female,Medicine,Licensed Professional,GH,mcq,,"Management of children and adolescent with mental health problems do not  usually include 

","Management of children and adolescent with mental health problems do not usually include 

","{""option1"": ""Obstetricians"", ""option2"": ""Physiotherapist"", ""option3"": ""Occupational therapist"", ""option4"": ""Psychologist"", ""option5"": ""Teachers""}",option1,,Psychiatry,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13496,87d8a81d62a3354db33e607f32d7210ce2d4eaee67e018f9426c03b4b0931df0,test,Female,Medicine,Licensed Professional,GH,mcq,,"A 35 year old woman is being treated for a severe depression. Which of the following symptoms, if present, is one of the most accurate indicators of long-term suicidal risk?
 
","A 35 year old woman is being treated for a severe depression. Which of the following symptoms, if present, is one of the most accurate indicators of long-term suicidal risk?
 
","{""option1"": ""Early morning wakening"", ""option2"": ""Guilty feelings"", ""option3"": ""Hopelessness"", ""option4"": ""Presence of rage in the patient"", ""option5"": ""Auditory hallucinations""}",option3,N/a,Psychiatry,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
13497,c44535c5d047ba5f2c6b5b5f37bc98bbbfdeae9155bc891d4008e911c46641d3,test,Female,Medicine,Licensed Professional,GH,mcq,,"Psychiatric complications of epilepsy includes all the following except 

","Psychiatric complications of epilepsy includes all the following except 

","{""option1"": ""Depression"", ""option2"": ""Post ictal psychosis"", ""option3"": ""Schizophrenia"", ""option4"": ""Brief inter ictal psychosis"", ""option5"": ""Chronic inter ictal psychosis""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13498,20872067a800bc94ab3ba2d9b4e49d8294df76053a7b73ad04679c5292b89c83,test,Female,Medicine,Licensed Professional,GH,mcq,,"A client expressess the belief that the armed forces are out to kill him. This is an example of:
. 
","A client expressess the belief that the armed forces are out to kill him. This is an example of:
. 
","{""option1"": ""Delusion of infidelity"", ""option2"": ""Delusion of persecution"", ""option3"": ""Hallucination"", ""option4"": ""neologisms"", ""option5"": ""Delusion of Guilt""}",option2,N/a,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13499,771154c957fb6be0c00273b4b4b5e17ed06d0f606b01300684fc827bbfcc84ca,test,Female,Medicine,Licensed Professional,GH,mcq,,"The most likely diagnosis is




","The most likely diagnosis is




","{""option1"": ""Alcohol Withdrawal"", ""option2"": ""Acute manic episode"", ""option3"": ""Paranoid Schizophrenia"", ""option4"": ""Delirium"", ""option5"": ""Substance induced psychosis""}",option4,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13500,4d3d187593d2f363de5a83d5e050a57e1fd5391bc851bf68ab6e0d8f03e8fe95,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following will not be part of your initial assessment 




","Which of the following will not be part of your initial assessment 




","{""option1"": ""Review his treatment and recent medications added"", ""option2"": ""Take a detailed alcohol and smoking history from the relatives"", ""option3"": ""Review his most recent investigations and abnormal labs"", ""option4"": ""Establish his premorbid functioning"", ""option5"": ""None of the above""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13501,d0c216a52a1b0361a5b6bfcea44f4a4793620ce66656f7434017fdcfa944cad2,test,Female,Medicine,Licensed Professional,GH,mcq,,"Common psychiatric symptoms in dementia
I. Delusions 
II. auditory hallucinations 
III. visual hallucinations 
IV. Depression 
V. Tactile hallucinations

 

 
 
 
","Common psychiatric symptoms in dementia
I. Delusions 
II. auditory hallucinations 
III. visual hallucinations 
IV. Depression 
V. Tactile hallucinations

 

 
 
 
","{""option1"": ""I, ii, v"", ""option2"": ""I, ii, iii, iv, v"", ""option3"": ""I, ii,iii, iv"", ""option4"": ""iv only"", ""option5"": ""I and ii only""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13502,e75d615a58cd30461e9aefbcad4802eebd44e63d75c9f07bb265f28af3354f85,test,Female,Medicine,Licensed Professional,GH,mcq,,"Ways of dealing with stigma in mental health 
 


 

","Ways of dealing with stigma in mental health 
 


 

","{""option1"": ""Creating awareness about mental illnesses"", ""option2"": ""Challenging our own prejudices"", ""option3"": ""Avoid stigmatizing language"", ""option4"": ""a and c only"", ""option5"": ""a, b & c only""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13503,2f5a56cb7b38929b2c881c692606101886c2a2c8c3e092e8d8c75464d463e96b,test,Female,Medicine,Licensed Professional,GH,mcq,,"The following are features of the dependence syndrome except : 

","The following are features of the dependence syndrome except : 

","{""option1"": ""The need for obtaining and using the substance becomes the top most priority in the persons life"", ""option2"": ""Increased Tolerance to the drug/substance"", ""option3"": ""Absence of signs of withdrawal on attempted abstinence"", ""option4"": ""Continious use of the substance despite negative consequences"", ""option5"": ""Loss of control of consumption""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13504,f42e0fca307199ec8cda54a95f529e001bbdb2603e291e42610c97c6d786d967,test,Female,Medicine,Licensed Professional,GH,mcq,,"Substance misuse is an issue of public health concern with major impacts on individuals, families and communities. The problems associated with substance misuse includes ; 
         
","Substance misuse is an issue of public health concern with major impacts on individuals, families and communities. The problems associated with substance misuse includes ; 
     
","{""option1"": ""Domestic violence"", ""option2"": ""Suicide"", ""option3"": ""Increased rate of HIV/ AIDS and other sexually transmitted infections"", ""option4"": ""All of the above"", ""option5"": ""None of the above""}",option4,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13505,cc21d4ab4be36e08ace54488e3700f5582a2fa281fb7ce244c21143c48ddd8b6,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following psychiatric conditions increases the risk for suicide?
          
","Which of the following psychiatric conditions increases the risk for suicide?
     
","{""option1"": ""Borderline personality disorder"", ""option2"": ""Alcohol dependence"", ""option3"": ""Antisocial personality disorder"", ""option4"": ""Panic disorder"", ""option5"": ""All of the above""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13506,40e2af44b00461ba42d68e7345299ba5e10871b8441cdf2b189ec2167fb76130,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following benzodiazepines is considered as the treatment of choice in the treatment of catatonia? 
  
  
 
 
","Which of the following benzodiazepines is considered as the treatment of choice in the treatment of catatonia? 
 
 
 
 
","{""option1"": ""Diazepam"", ""option2"": ""Oxazepam"", ""option3"": ""Lorazepam"", ""option4"": ""Flurazepam"", ""option5"": ""None of the above""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13507,86b7a64d5358b7ae3196915b84d69d5b5ccb434da9cf03ed9f006e3c387294eb,test,Female,Medicine,Licensed Professional,GH,mcq,,"Recurrent episodes of mania and depression is
        
","Recurrent episodes of mania and depression is
    
","{""option1"": ""Bipolar I"", ""option2"": ""Biopolar II"", ""option3"": ""Bipolar III"", ""option4"": ""Bipolar IV"", ""option5"": ""Cyclothymia""}",option2,N/a,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13508,9c4577469311abd9d569c4b05f1fb44ec856e60f0df191a7fd5176f7ca9e5f86,test,Male,Medicine,Licensed Professional,GH,mcq,,"The urinary D-xylose test is used to access the integrity of the intestinal mucosa in malabsorption syndromes. Which of the following will give false positive result?
","The urinary D-xylose test is used to access the integrity of the intestinal mucosa in malabsorption syndromes. Which of the following will give false positive result?
","{""option1"": ""Myocardial infraction"", ""option2"": ""Ascites"", ""option3"": ""Pneumonia"", ""option4"": ""Stroke"", ""option5"": "". Head Injury""}",option2,,Gastroenterology,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13509,e5a27fedf79c3a2209069f7839800ea8c7a2a1e7707c5cf4ff377bfaca63d8f2,test,Female,Medicine,Licensed Professional,GH,mcq,,"Kwesi Simon Senyo is a 25 year old man whose presented with the father to you at the clinic. His father reports that Kwesi has been a stubborn child since childhood. He would skip school , bully other children , steal from home and sometimes insulted his teachers. Currently he has not been able to stay in school, he has been caught for stealing and scamming people on several occasions. He mostly lies to get money from the parents. He thinks mostly about himself and wouldn’t mind hurting other people to benefit himself. He lacks remorse when he does bad things and is confronted. 
What is the most likely diagnosis for Kwesi’s condition?
 


","Kwesi Simon Senyo is a 25 year old man whose presented with the father to you at the clinic. His father reports that Kwesi has been a stubborn child since childhood. He would skip school , bully other children , steal from home and sometimes insulted his teachers. Currently he has not been able to stay in school, he has been caught for stealing and scamming people on several occasions. He mostly lies to get money from the parents. He thinks mostly about himself and wouldn’t mind hurting other people to benefit himself. He lacks remorse when he does bad things and is confronted. 
What is the most likely diagnosis for Kwesi’s condition?
 


","{""option1"": ""Narcissistic personality disorder"", ""option2"": ""Histrionic personality disorder"", ""option3"": ""Avoidant personality disorder"", ""option4"": ""Antisocial personality disorder"", ""option5"": ""Dependent personality disorder""}",option4,,Psychiatry,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
13510,feca7838391fca1bb1ce6deefe839a62d25b3758b0f3de4b5e9dda77b98e9e80,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following medications is first line in the management of schizophrenia 

 
 
 

","Which of the following medications is first line in the management of schizophrenia 

 
 
 

","{""option1"": ""Aripiprazole"", ""option2"": ""Lithium"", ""option3"": ""Carbamazepine"", ""option4"": ""Venlafaxine"", ""option5"": ""Amitriptylline""}",option1,N/a,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13511,bebe0bb9adce6eadee23f0e7aa2c1f368fb51e56c14aeeabaae95c929a265e14,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is not an abnormal experience?




","Which of the following is not an abnormal experience?




","{""option1"": ""Paranoid delusion"", ""option2"": ""Hypnogogic hallucination"", ""option3"": ""Delusion of reference"", ""option4"": ""Grandiosity delusion"", ""option5"": ""Delusion of control""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13512,3e8c2386cbdff0e7051be3b0bedf105f34327d0ce3b845d445054e897c702038,test,Male,Medicine,Intern,GH,mcq,,"120. Which is not true about loop diuretics
 ","120. Which is not true about loop diuretics
 ","{""option1"": ""A.\u200bCan be given together with thiazide diuretics"", ""option2"": ""B.\u200bCan treat hypercalcemia"", ""option3"": ""C.\u200bCan treat hypertension"", ""option4"": ""D.\u200bCan be given synergistically with aminoglycosides"", ""option5"": ""n/a""}",option4,N/a,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13513,11cf5ab90cfd84920837f415fec1ab3548742e3e5f66062479b694e0958fd162,test,Male,Medicine,Intern,GH,mcq,,Which among the following is most likely to go into heart failure,Which among the following is most likely to go into heart failure,"{""option1"": ""asd"", ""option2"": ""vsd"", ""option3"": ""tof"", ""option4"": ""pulmonary stenosis"", ""option5"": ""n/a""}",option2,N\A,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13514,be5c5b4c0e83674f7789025a3fc1c0a9422115f325744d3599b166a7419897cf,test,Female,Medicine,Licensed Professional,GH,mcq,,"Mr. Adu has been feeling sad and has lost interest in pleasurable for the past 3 months. He has heard that people with depression may be prescribed an SSRI, and wants to know what SSRI stands for. You tell Mr Adu that SSRI stands for





","Mr. Adu has been feeling sad and has lost interest in pleasurable for the past 3 months. He has heard that people with depression may be prescribed an SSRI, and wants to know what SSRI stands for. You tell Mr Adu that SSRI stands for





","{""option1"": ""Specific Serotonin Receptor Inhibitor"", ""option2"": ""Selective Serotonin Receptor Inhibitor"", ""option3"": ""Sensitive Serotonin Receptor Inhibitor"", ""option4"": ""Specific Serotonin Reuptake Inhibitor"", ""option5"": ""Selective Serotonin Reuptake Inhibitor""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13515,b1236cb8bd7ecef20dcc6553f88a4672f3bc6936d7cf0576301ae9b2108c2de0,test,Male,Medicine,Intern,GH,mcq,,"118. In resusc itating a 2-year-old child who was previously healthy, what do you expect the
weight to be?","118. In resusc itating a 2-year-old child who was previously healthy, what do you expect the
weight to be?","{""option1"": ""10kg"", ""option2"": ""12kg"", ""option3"": ""14kg"", ""option4"": ""16kg"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13516,be3b24fad325e2146bcf7011d03caa0ab4cf149add524c8603a722e678288fd6,test,Female,Medicine,Licensed Professional,GH,mcq,,"You are the house officer on duty when a patient reports with complaint of hearing voices commenting on his every action even though he doesn’t see anyone talking. You rightly determine that this person is experiencing 




","You are the house officer on duty when a patient reports with complaint of hearing voices commenting on his every action even though he doesn’t see anyone talking. You rightly determine that this person is experiencing 




","{""option1"": ""Second person auditory hallucinations"", ""option2"": ""Third person auditory hallucinations"", ""option3"": ""Passivity of volition"", ""option4"": ""Passivity of impulse"", ""option5"": ""Somatic Passivity""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13517,e043b34764593eaf9a10f90c7781bec5c70d68800bc00052a1f0e73422868ad9,test,Male,Medicine,Intern,GH,mcq,,"117. Which of these is not expected in minimal change nephrotic syndrome
 
","117. Which of these is not expected in minimal change nephrotic syndrome
 
","{""option1"": ""A.\u200bHyperlipidaemia"", ""option2"": ""hypertension"", ""option3"": ""C.\u200bHypoalbuminemia"", ""option4"": ""proteinuria"", ""option5"": ""n/a""}",option2,,Pathology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13518,2d40cc5bc4bea59bbab944a7eb36cf7814644821e3b4c07b047e38089baf11a7,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is not a characteristic feature of psychosis?




","Which of the following is not a characteristic feature of psychosis?




","{""option1"": ""Hallucination"", ""option2"": ""Illusion"", ""option3"": ""Delusion"", ""option4"": ""Disorganized speech"", ""option5"": ""None of the above""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13519,765723d0b2883cc257a8247e7647ce6bd8ca7c4a83427351ea0078be44ac4155,test,Male,Medicine,Intern,GH,mcq,,116. Concerning Poliovirus vaccination all of the following are true EXCEPT,116. Concerning Poliovirus vaccination all of the following are true EXCEPT,"{""option1"": ""A.\u200bSalk vaccine is used in the expanded immunisation program in Ghana"", ""option2"": ""B.\u200bOral live attenuated induces intestinal mucosal immunity"", ""option3"": ""C.\u200bSabin vaccine may occasionally cause paralytic poliomyelitis"", ""option4"": ""D.\u200bSalk provides better herd immunity"", ""option5"": ""n/a""}",option4,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13520,1911fe8f86a3a041d4705404cbccf2bd1ffc4c4b8b74c8651a7ce23c9e4a539e,test,Female,Medicine,Licensed Professional,GH,mcq,,"The following are types of Schizophrenia except 





","The following are types of Schizophrenia except 





","{""option1"": ""Simple Schizophrenia"", ""option2"": ""Paranoid Schizophrenia"", ""option3"": ""Negative Schizophrenia"", ""option4"": ""Positive Schizophrenia"", ""option5"": ""None of the above""}",option4,"N/a
",Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
